               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.033464,           0.0055161,                   0,             0.98363,             0.98438,             0.98884,             0.54318,            0.020131,           0.0045335,                   0,            0.005974,            0.005974,            0.005974
                 124,               0.033,           0.0056745,                   0,             0.98766,             0.98828,             0.99156,             0.57045,             0.01945,           0.0043189,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.030807,           0.0054991,                   0,              0.9678,             0.96484,             0.95625,             0.52016,            0.020638,           0.0042964,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.033482,            0.005729,                   0,              0.9843,              0.9798,             0.98156,             0.55599,            0.019451,           0.0043954,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.032811,           0.0054965,                   0,             0.98368,             0.98438,             0.98889,             0.44497,            0.022855,           0.0047622,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.034656,           0.0055009,                   0,             0.98769,             0.98828,             0.99217,             0.51338,            0.021281,           0.0044773,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.033396,           0.0059085,                   0,             0.98777,             0.98828,             0.99394,             0.56315,            0.020168,           0.0043497,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.030923,           0.0055638,                   0,             0.98383,             0.98438,              0.9811,             0.53042,            0.020572,           0.0046345,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.034538,           0.0055645,                   0,             0.98797,             0.98828,             0.98903,              0.5771,             0.01922,            0.004221,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.034246,           0.0057442,                   0,             0.98434,             0.98229,             0.99208,             0.48095,            0.022283,           0.0045424,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.036251,           0.0055849,                   0,             0.99526,             0.99609,             0.99496,             0.55826,            0.019672,           0.0043167,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.036657,           0.0056096,                   0,             0.98819,             0.98067,             0.98472,              0.5488,            0.019457,           0.0043164,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.033227,           0.0054716,                   0,              0.9914,             0.99219,             0.99429,              0.5517,            0.019452,           0.0044785,                   0,            0.005578,            0.005578,            0.005578
                 136,             0.03192,           0.0055783,                   0,             0.99116,             0.99219,              0.9946,             0.56091,             0.02002,           0.0044698,                   0,            0.005545,            0.005545,            0.005545
