               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.025646,           0.0051349,                   0,             0.98782,             0.98828,             0.99426,             0.52084,            0.021434,           0.0044332,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.024298,           0.0051222,                   0,             0.98793,             0.98828,             0.99437,             0.54089,            0.019909,           0.0043016,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.022708,           0.0052347,                   0,               0.988,             0.98828,             0.99213,             0.54528,            0.020192,           0.0042823,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.023809,           0.0052118,                   0,             0.98015,             0.98047,             0.99067,             0.53585,            0.020236,           0.0042416,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.023579,           0.0054344,                   0,             0.98374,             0.98438,             0.99263,             0.56865,            0.019575,           0.0042391,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.021995,            0.004981,                   0,             0.98815,             0.98828,             0.99288,             0.56083,            0.019835,            0.004285,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.022139,           0.0053508,                   0,             0.98824,             0.98828,             0.99433,              0.5301,             0.02079,           0.0044325,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.023232,           0.0052226,                   0,             0.98789,             0.98828,             0.99306,             0.53671,            0.020458,           0.0043523,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.022295,           0.0051348,                   0,             0.99178,             0.99219,             0.99476,             0.56383,            0.019951,           0.0042734,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.024922,           0.0053126,                   0,              0.9838,             0.98438,             0.99308,             0.57249,            0.019309,           0.0042278,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.024314,           0.0049825,                   0,                0.98,             0.98047,             0.99094,             0.54734,            0.020203,           0.0042025,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.023565,           0.0054295,                   0,             0.98787,             0.98828,             0.99371,             0.53648,            0.020721,            0.004327,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.023175,           0.0050794,                   0,             0.98791,             0.98828,             0.99384,              0.5522,            0.020375,           0.0043008,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.022773,           0.0053418,                   0,             0.98793,             0.98828,              0.9939,              0.5238,            0.021224,           0.0044378,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.022665,           0.0051686,                   0,             0.98793,             0.98828,             0.99279,             0.53703,             0.02049,           0.0043476,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.023563,           0.0051443,                   0,             0.98794,             0.98828,             0.99383,             0.55314,             0.01929,           0.0042345,                   0,            0.004027,            0.004027,            0.004027
                 183,             0.02289,           0.0051386,                   0,             0.98798,             0.98828,             0.99351,             0.52884,            0.020229,           0.0043696,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.024156,           0.0051477,                   0,             0.98795,             0.98828,             0.99407,             0.51836,            0.021439,           0.0043464,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.024098,           0.0049147,                   0,             0.98791,             0.98828,             0.99426,             0.53305,            0.020829,           0.0043408,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.022597,           0.0049751,                   0,             0.98803,             0.98828,             0.99438,              0.5561,            0.020005,           0.0043154,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.024084,           0.0051379,                   0,             0.98796,             0.98828,             0.99383,             0.54118,            0.020151,           0.0043666,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.022907,            0.005067,                   0,             0.98788,             0.98828,               0.994,             0.54577,            0.019736,           0.0043578,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.021804,           0.0052125,                   0,             0.98812,             0.98828,             0.99358,             0.53893,            0.020608,           0.0043558,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.023131,            0.005048,                   0,             0.98811,             0.98828,             0.99411,             0.54365,            0.020359,           0.0044073,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.021849,           0.0050732,                   0,              0.9881,             0.98828,             0.99445,             0.52271,            0.020823,           0.0043251,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.022714,           0.0050667,                   0,             0.98799,             0.98828,             0.99351,             0.51953,            0.021886,           0.0043797,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.022915,           0.0051549,                   0,              0.9882,             0.98828,             0.99361,             0.52194,            0.021443,           0.0043678,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.023013,           0.0053058,                   0,             0.98804,             0.98828,              0.9943,             0.53815,            0.020822,           0.0042915,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.022581,           0.0050353,                   0,             0.98799,             0.98828,             0.99441,              0.5335,            0.020556,           0.0043338,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.022408,           0.0051633,                   0,             0.98797,             0.98828,             0.99376,             0.53358,            0.020176,           0.0044692,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.021871,           0.0050266,                   0,             0.98788,             0.98828,             0.99359,             0.53673,            0.020258,           0.0043271,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.023107,           0.0051153,                   0,             0.98792,             0.98828,             0.99403,             0.52221,            0.021119,           0.0043642,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.021798,           0.0049414,                   0,             0.98789,             0.98828,             0.99433,             0.52634,            0.021356,           0.0043375,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.022185,           0.0050629,                   0,             0.98252,             0.98438,             0.99253,              0.5287,             0.02147,           0.0043993,                   0,            0.003433,            0.003433,            0.003433
                 201,             0.02162,           0.0050873,                   0,             0.98732,             0.98828,             0.99416,             0.54908,            0.020293,           0.0043327,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.020787,            0.005118,                   0,             0.98759,             0.98828,             0.99316,             0.55546,            0.020178,           0.0042499,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.021473,           0.0050965,                   0,             0.98794,             0.98828,             0.99393,             0.52158,            0.021031,           0.0044025,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.022147,           0.0051335,                   0,             0.98035,             0.98047,             0.99012,             0.52265,            0.021473,           0.0043982,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.023526,           0.0050098,                   0,             0.99212,             0.99219,             0.99468,             0.54296,            0.020907,           0.0042842,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.021978,            0.005141,                   0,             0.98045,             0.97968,             0.98359,             0.56012,            0.020014,           0.0042374,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.022422,           0.0049918,                   0,             0.99219,             0.99217,             0.99488,             0.54313,            0.020586,           0.0042687,                   0,            0.003202,            0.003202,            0.003202
                 208,             0.02221,           0.0049219,                   0,             0.98828,              0.9882,              0.9943,             0.51556,            0.022004,           0.0044281,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.021522,           0.0050924,                   0,             0.98816,             0.98828,             0.99433,             0.53439,            0.020683,           0.0043445,                   0,            0.003136,            0.003136,            0.003136
                 210,             0.02194,           0.0048957,                   0,             0.98421,             0.98438,             0.99213,             0.52576,            0.021252,           0.0044168,                   0,            0.003103,            0.003103,            0.003103
                 211,             0.02285,           0.0051345,                   0,             0.98805,             0.98828,             0.99384,             0.52919,            0.021165,           0.0043646,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.022161,            0.004945,                   0,              0.9878,             0.98828,             0.99418,              0.5399,            0.020473,           0.0043278,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.022357,             0.00507,                   0,             0.97602,             0.97656,             0.98398,             0.52108,            0.021114,           0.0044325,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.020786,           0.0050525,                   0,              0.9798,             0.98047,             0.98923,             0.53651,            0.020198,           0.0043583,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.021196,           0.0050515,                   0,             0.97625,             0.97656,             0.98222,             0.55104,             0.01965,           0.0042906,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.022033,           0.0050948,                   0,              0.9878,             0.98828,             0.99426,             0.51179,            0.021506,           0.0043677,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.021656,           0.0049124,                   0,             0.98406,             0.98438,             0.98873,             0.55754,            0.019652,           0.0041711,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.022075,            0.005065,                   0,             0.98802,             0.98828,              0.9934,             0.55798,            0.019584,           0.0042507,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.021863,           0.0048573,                   0,             0.98409,             0.98438,             0.99301,             0.53307,            0.020511,            0.004378,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.02115,           0.0049987,                   0,             0.98827,             0.98753,             0.99304,             0.54073,            0.021117,           0.0043503,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.021739,           0.0048786,                   0,             0.98437,             0.98382,             0.99104,             0.53565,            0.020548,           0.0042995,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.021779,           0.0051253,                   0,             0.98359,             0.98438,             0.99134,             0.50715,            0.021897,           0.0044464,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.023301,           0.0051318,                   0,             0.98748,             0.98828,             0.99449,             0.52692,             0.02181,           0.0043729,                   0,            0.002674,            0.002674,            0.002674
                 224,             0.02161,           0.0049645,                   0,             0.98721,             0.98828,             0.99419,             0.53637,            0.020745,           0.0043976,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.021534,           0.0049508,                   0,             0.98794,             0.98828,             0.99449,              0.5237,            0.021208,           0.0044429,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.020868,           0.0049713,                   0,             0.98823,             0.98828,             0.99457,              0.5291,            0.021095,           0.0043602,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.021089,           0.0050412,                   0,             0.98828,             0.98822,             0.99465,             0.55197,            0.020234,           0.0042893,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.020785,            0.004909,                   0,             0.98047,             0.98045,             0.99106,             0.55398,            0.019976,           0.0042547,                   0,            0.002509,            0.002509,            0.002509
                 229,             0.02176,            0.004828,                   0,             0.98357,             0.98438,             0.99261,             0.53905,            0.020789,           0.0043796,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.021968,           0.0050119,                   0,             0.98054,             0.98406,             0.98779,             0.52739,            0.020841,           0.0043556,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.020403,           0.0050412,                   0,             0.98035,             0.98438,             0.99117,             0.52466,            0.021423,           0.0043642,                   0,             0.00241,             0.00241,             0.00241
